Nodes,Speed_kmh,Flows,Packet_Rate_pps,Mobility_Seed,Offered_Load_kbps,Flows_per_Node,Rate_x_Flows,Nodes_x_Speed,Speed_per_Flow,Best_Protocol_Composite,Best_Protocol_PDR,AODV_Composite_Score,DSDV_Composite_Score,AOMDV_Composite_Score,AODV_PDR_Percent,DSDV_PDR_Percent,AOMDV_PDR_Percent
100,30,5,4,5,81.92,0.05,20,3000,6.0,AOMDV,AODV,0.5499999999999999,0.5474668808575595,0.6306969738834601,98.37037,66.981481,81.962963
100,30,5,8,1,163.84,0.05,40,3000,6.0,AODV,AODV,0.6923035214725424,0.313454970960789,0.6907300972750576,93.407407,72.481481,83.675926
100,30,5,8,2,163.84,0.05,40,3000,6.0,AOMDV,AODV,0.6073110497975359,0.2944261818972398,0.6746414330018712,96.240741,73.0,84.601852
100,30,5,8,3,163.84,0.05,40,3000,6.0,AODV,AODV,0.711570791763529,0.4696583990414732,0.41930876703060127,96.398148,74.027778,82.444444
100,30,5,8,4,163.84,0.05,40,3000,6.0,AODV,AODV,0.6545289936541179,0.55,0.33218740537556735,94.814815,70.592593,83.203704
100,30,5,8,5,163.84,0.05,40,3000,6.0,DSDV,AODV,0.5191818034566227,0.55,0.5362369115453017,94.962963,76.342593,80.435185
100,30,10,2,1,81.92,0.1,20,3000,3.0,AOMDV,AODV,0.6302847985916382,0.2754554805855275,0.6840253312390132,95.851852,69.537037,83.222222
100,30,10,2,2,81.92,0.1,20,3000,3.0,AOMDV,AODV,0.5184390097689494,0.3193251000719499,0.687953939340302,95.462963,74.555556,85.611111
100,30,10,2,3,81.92,0.1,20,3000,3.0,AODV,AODV,0.6803041533037179,0.1915460863293021,0.6142161159981243,96.611111,75.703704,83.333333
100,30,10,2,4,81.92,0.1,20,3000,3.0,AODV,AODV,0.7324822805395449,0.1,0.6542507278589493,94.814815,69.111111,80.777778
100,30,10,2,5,81.92,0.1,20,3000,3.0,AODV,AODV,0.6908103731837155,0.1,0.6292913454683963,97.0,73.481481,82.851852
100,30,10,4,1,163.84,0.1,40,3000,3.0,AODV,AODV,0.7043283966609397,0.3021081499524205,0.6746522427462585,93.75,69.787037,81.75
100,30,10,4,2,163.84,0.1,40,3000,3.0,AOMDV,AODV,0.5894120720318651,0.3432475109584516,0.6138057959220682,97.268519,77.148148,84.472222
100,30,10,4,3,163.84,0.1,40,3000,3.0,AODV,AODV,0.6695582448130398,0.1539175639897714,0.6279461272533315,97.648148,72.898148,82.685185
100,30,10,4,4,163.84,0.1,40,3000,3.0,AODV,AODV,0.7661618669798161,0.1,0.6347146208277368,93.407407,69.722222,79.444444
100,30,10,4,5,163.84,0.1,40,3000,3.0,AOMDV,AODV,0.4611134490250022,0.2938952613847158,0.6548229061890996,95.25,70.675926,81.861111
100,30,10,8,1,327.68,0.1,80,3000,3.0,DSDV,AOMDV,0.36577334814272,0.55,0.4809448425371252,66.930556,61.277778,68.37037
100,30,10,8,2,327.68,0.1,80,3000,3.0,AOMDV,AOMDV,0.43534075860544286,0.27492365519166995,0.9152338787779692,80.481481,70.032407,80.833333
100,30,10,8,3,327.68,0.1,80,3000,3.0,AOMDV,AODV,0.44999999999999996,0.42968368995972084,0.8817115074469584,79.023148,65.828704,77.782407
100,30,10,8,4,327.68,0.1,80,3000,3.0,AOMDV,AOMDV,0.2809858977060871,0.3980439378923267,0.9013057733863874,68.819444,62.046296,72.893519
100,30,10,8,5,327.68,0.1,80,3000,3.0,AODV,AODV,0.7830118585197646,0.23177678934792814,0.6076149858479553,74.333333,61.273148,71.564815
100,30,15,2,1,122.88,0.15,30,3000,2.0,AODV,AODV,0.6715838359474235,0.3076666319230244,0.6566147840250298,95.234568,69.851852,81.506173
100,30,15,2,2,122.88,0.15,30,3000,2.0,AOMDV,AODV,0.5683624204940483,0.2871666877399477,0.6346217541673472,94.753086,72.395062,81.567901
100,30,15,2,3,122.88,0.15,30,3000,2.0,AODV,AODV,0.668745391461571,0.24364676092041787,0.6106090419275426,97.37037,78.518519,85.246914
100,30,15,2,4,122.88,0.15,30,3000,2.0,AODV,AODV,0.6982037196852365,0.12330531495205538,0.5676640919561339,95.17284,68.17284,78.753086
100,30,15,2,5,122.88,0.15,30,3000,2.0,AOMDV,AODV,0.5051684652528456,0.55,0.5794046455663169,94.419753,73.259259,83.0
100,30,15,4,1,245.76,0.15,60,3000,2.0,AOMDV,AODV,0.44999999999999996,0.46423976889823415,0.6188328026099179,85.253086,71.62963,77.679012
100,30,15,4,2,245.76,0.15,60,3000,2.0,AOMDV,AODV,0.5094241249638204,0.22259322321111086,0.7116916024658452,87.876543,70.691358,80.296296
100,30,15,4,3,245.76,0.15,60,3000,2.0,AOMDV,AODV,0.5637223064462791,0.25279030634773536,0.6899623034141933,91.54321,73.333333,82.993827
100,30,15,4,4,245.76,0.15,60,3000,2.0,AOMDV,AOMDV,0.44973071466690107,0.2503956957503324,0.9590130444779996,75.0,62.432099,75.759259
100,30,15,4,5,245.76,0.15,60,3000,2.0,AOMDV,AODV,0.685914356873041,0.1,0.719580219333656,87.87037,71.993827,81.018519
100,30,15,8,1,491.52,0.15,120,3000,2.0,DSDV,AODV,0.565119825344983,0.7817758415880081,0.21218760467946354,51.731481,51.651235,49.75
100,30,15,8,2,491.52,0.15,120,3000,2.0,AOMDV,AOMDV,0.16945058749071623,0.5398271602772242,0.6949279936770584,51.830247,53.487654,55.759259
100,30,15,8,3,491.52,0.15,120,3000,2.0,DSDV,AOMDV,1.481403024451583e-05,0.9583851089987171,0.6501843094808535,61.361111,65.419753,65.833333
100,30,15,8,4,491.52,0.15,120,3000,2.0,AODV,AODV,0.884974281313425,0.3278757657696827,0.5262537222357012,49.080247,44.018519,47.240741
100,30,15,8,5,491.52,0.15,120,3000,2.0,AODV,AODV,0.7184272970416831,0.35,0.26348786608334107,56.237654,54.83642,55.385802
100,30,20,2,1,163.84,0.2,40,3000,1.5,AOMDV,AODV,0.5646742800887627,0.2663095926671615,0.614514018350455,93.12037,71.972222,79.703704
100,30,20,2,2,163.84,0.2,40,3000,1.5,AOMDV,AODV,0.6269926327422858,0.23706407349120112,0.6535175931778197,95.027778,74.759259,83.925926
100,30,20,2,3,163.84,0.2,40,3000,1.5,AODV,AODV,0.6384561064213848,0.11089664015121274,0.6206360878860033,96.055556,77.277778,84.398148
100,30,20,2,4,163.84,0.2,40,3000,1.5,AODV,AODV,0.7795561485346816,0.1,0.6407739328276525,94.731481,70.444444,80.740741
100,30,20,2,5,163.84,0.2,40,3000,1.5,AODV,AODV,0.6793956188761816,0.26937715668439655,0.6212827262109059,94.768519,77.083333,83.814815
100,30,20,4,1,327.68,0.2,80,3000,1.5,AOMDV,AOMDV,0.3088480452293864,0.4258601359242743,0.8168342318239653,65.37963,60.800926,67.472222
100,30,20,4,2,327.68,0.2,80,3000,1.5,AOMDV,AODV,0.5547084058202337,0.35,0.8008645985718639,77.907407,69.111111,76.634259
100,30,20,4,3,327.68,0.2,80,3000,1.5,AOMDV,AOMDV,0.32337845557141476,0.3431644796346864,0.9593061130969149,79.092593,71.962963,81.884259
100,30,20,4,4,327.68,0.2,80,3000,1.5,AOMDV,AOMDV,0.056591267148190016,0.5188432200934865,0.9180782904509809,59.148148,58.092593,66.486111
100,30,20,4,5,327.68,0.2,80,3000,1.5,AOMDV,AOMDV,0.3051923065685984,0.3350383596090616,0.9466507709961158,77.027778,72.12963,79.351852
100,30,20,8,1,655.36,0.2,160,3000,1.5,DSDV,DSDV,0.301316414031719,1.0,0.043679014125575136,36.592593,40.159722,33.893519
100,30,20,8,2,655.36,0.2,160,3000,1.5,DSDV,DSDV,0.4027039806663477,0.9225932034267064,0.026249449241897677,42.939815,49.027778,41.789352
100,30,20,8,3,655.36,0.2,160,3000,1.5,DSDV,DSDV,0.4195899717565456,0.8,0.21931504082174186,47.493056,50.689815,47.303241
100,30,20,8,4,655.36,0.2,160,3000,1.5,DSDV,DSDV,0.2619558083426487,0.8,0.2653422578339913,34.541667,40.203704,34.810185
100,30,20,8,5,655.36,0.2,160,3000,1.5,DSDV,DSDV,0.13181649531477607,1.0,0.10914852664616811,45.0625,53.743056,46.391204
100,30,25,2,1,204.8,0.25,50,3000,1.2,AOMDV,AODV,0.581219996397482,0.2432456550150193,0.6801001919969601,87.814815,68.0,77.888889
100,30,25,2,2,204.8,0.25,50,3000,1.2,AOMDV,AODV,0.5475642461265263,0.12720597903205955,0.6087631208697474,91.977778,75.748148,81.474074
100,30,25,2,3,204.8,0.25,50,3000,1.2,AODV,AODV,0.7906524786863397,0.1,0.6486512006269572,94.466667,74.992593,83.422222
100,30,25,2,4,204.8,0.25,50,3000,1.2,AOMDV,AODV,0.636481538182782,0.1,0.7361791572822014,89.177778,69.266667,80.6
100,30,25,2,5,204.8,0.25,50,3000,1.2,AODV,AODV,0.6637513800666393,0.24157897525289174,0.5454969008131294,93.62963,74.37037,82.659259
100,30,25,4,1,409.6,0.25,100,3000,1.2,DSDV,DSDV,0.0,0.9711437925091504,0.5625736807761843,46.496296,51.766667,50.025926
100,30,25,4,2,409.6,0.25,100,3000,1.2,DSDV,AOMDV,0.059929411017330236,0.595894008756882,0.5160978923957892,63.959259,64.244444,66.755556
100,30,25,4,3,409.6,0.25,100,3000,1.2,DSDV,AOMDV,0.0,0.9373648588439291,0.7126786976606829,62.155556,66.874074,67.637037
100,30,25,4,4,409.6,0.25,100,3000,1.2,DSDV,AOMDV,0.08307171932019644,0.9054758124296243,0.5070649518078012,51.825926,53.455556,53.888889
100,30,25,4,5,409.6,0.25,100,3000,1.2,DSDV,DSDV,0.040597110975441844,1.0,0.41612220867648514,59.255556,65.277778,62.97037
100,30,25,8,1,819.2,0.25,200,3000,1.2,DSDV,DSDV,0.4791982774276667,1.0,0.006747404444191714,27.262963,33.864815,23.159259
100,30,25,8,2,819.2,0.25,200,3000,1.2,DSDV,DSDV,0.6842724074769472,0.9260919074888252,0.009718670527619476,37.333333,40.346296,33.290741
100,30,25,8,3,819.2,0.25,200,3000,1.2,DSDV,DSDV,0.2060075275209976,1.0,0.25753411307468066,34.511111,42.605556,37.538889
100,30,25,8,4,819.2,0.25,200,3000,1.2,DSDV,DSDV,0.17260832567235262,0.8,0.42426953282894364,25.187037,33.462963,28.385185
100,30,25,8,5,819.2,0.25,200,3000,1.2,DSDV,DSDV,0.43881215787350114,0.8243897588851963,0.05379790655338107,34.694444,42.17963,35.033333
100,40,5,2,1,40.96,0.05,10,4000,8.0,AODV,AODV,0.7224146939427416,0.14182191882455736,0.7145303859724705,96.259259,62.740741,82.444444
100,40,5,2,2,40.96,0.05,10,4000,8.0,AODV,AODV,0.8021682065353928,0.09630982968678681,0.7095505558941754,89.592593,69.814815,81.222222
100,40,5,2,3,40.96,0.05,10,4000,8.0,AODV,AODV,0.5499999999999999,0.5476515726655533,0.49132536644054553,96.925926,74.481481,79.333333
100,40,5,2,4,40.96,0.05,10,4000,8.0,AODV,AODV,0.6593636305124563,0.30860450343512125,0.6504699129891329,97.296296,77.592593,86.37037
100,40,5,2,5,40.96,0.05,10,4000,8.0,AODV,AODV,0.7064380211602509,0.28816912187068905,0.6526147989629063,96.962963,67.925926,81.0
100,40,5,4,1,81.92,0.05,20,4000,8.0,AODV,AODV,0.7247972506693037,0.21528409274036664,0.6670146133336391,97.203704,61.722222,78.833333
100,40,5,4,2,81.92,0.05,20,4000,8.0,AOMDV,AODV,0.5499999999999999,0.5484588809398785,0.6051516305279535,98.5,71.259259,81.092593
100,40,5,4,3,81.92,0.05,20,4000,8.0,AODV,AODV,0.5499999999999999,0.5398958796052052,0.29452599190897727,98.814815,76.12963,77.925926
100,40,5,4,4,81.92,0.05,20,4000,8.0,AOMDV,AODV,0.5499999999999999,0.5239590019761287,0.6424468043912057,97.796296,80.388889,87.833333
100,40,5,4,5,81.92,0.05,20,4000,8.0,AOMDV,AODV,0.5367213068103505,0.3362940146919706,0.6947859860165165,93.314815,69.518519,82.462963
100,40,5,8,1,163.84,0.05,40,4000,8.0,AODV,AODV,0.7190432766153554,0.1283561328976619,0.6700189747705859,97.453704,68.175926,82.490741
100,40,5,8,2,163.84,0.05,40,4000,8.0,AOMDV,AODV,0.5455289376828715,0.5019563263747917,0.6018518475092808,95.768519,75.518519,82.351852
100,40,5,8,3,163.84,0.05,40,4000,8.0,AODV,AODV,0.9270105175322736,0.0846048989524826,0.6810907622192839,93.425926,70.166667,82.111111
100,40,5,8,4,163.84,0.05,40,4000,8.0,AOMDV,AODV,0.5498470535944042,0.5205624603810236,0.6687186817024233,95.037037,82.101852,88.388889
100,40,5,8,5,163.84,0.05,40,4000,8.0,AOMDV,AODV,0.5555777691525418,0.2951746018538033,0.6540820298029242,95.101852,71.398148,82.148148
100,40,10,2,1,81.92,0.1,20,4000,4.0,AODV,AODV,0.8366607587507249,0.1,0.6454465775647952,96.351852,64.62963,78.407407
100,40,10,2,2,81.92,0.1,20,4000,4.0,AODV,AODV,0.7143066633963401,0.4172559302506679,0.3543686310104184,97.092593,75.740741,82.851852
100,40,10,2,3,81.92,0.1,20,4000,4.0,AODV,AODV,0.7492744093628269,0.1,0.6164607608116707,96.574074,71.092593,80.518519
100,40,10,2,4,81.92,0.1,20,4000,4.0,AODV,AODV,0.6905024247599602,0.18731664781238094,0.6793130984776807,95.592593,72.407407,84.222222
100,40,10,2,5,81.92,0.1,20,4000,4.0,AODV,AODV,0.8161127021114478,0.1,0.5832278505550579,97.62963,71.296296,79.092593
100,40,10,4,1,163.84,0.1,40,4000,4.0,AOMDV,AODV,0.5909789838372843,0.29328433150806565,0.6699544527964345,93.583333,67.157407,80.074074
100,40,10,4,2,163.84,0.1,40,4000,4.0,AOMDV,AODV,0.5829555572506068,0.3099479439044752,0.6229996252645333,97.074074,72.194444,81.759259
100,40,10,4,3,163.84,0.1,40,4000,4.0,AODV,AODV,0.6623943204410797,0.24845528799552752,0.6274295169038595,96.601852,71.638889,81.481481
100,40,10,4,4,163.84,0.1,40,4000,4.0,AODV,AODV,0.7151653006913457,0.26629762393587064,0.6313834411978868,94.37037,72.212963,81.851852
100,40,10,4,5,163.84,0.1,40,4000,4.0,AODV,AODV,0.6417556738455642,0.1,0.5878676507902861,94.648148,71.981481,78.925926
100,40,10,8,1,327.68,0.1,80,4000,4.0,AOMDV,AOMDV,0.24481327254812096,0.42794107617332444,0.8798336122573726,61.587963,56.125,66.166667
100,40,10,8,2,327.68,0.1,80,4000,4.0,AOMDV,AODV,0.6178622573609005,0.1,0.8122677998069441,81.740741,66.125,78.115741
100,40,10,8,3,327.68,0.1,80,4000,4.0,AOMDV,AOMDV,0.6328243535335185,0.1,0.9538538416584306,76.796296,60.305556,77.49537
100,40,10,8,4,327.68,0.1,80,4000,4.0,AOMDV,AODV,0.509027581936175,0.21186174670108965,0.8232249903761439,82.805556,69.699074,80.569444
100,40,10,8,5,327.68,0.1,80,4000,4.0,AOMDV,AODV,0.8126115421542537,0.1,0.8376355655306857,75.643519,61.606481,72.162037
100,40,15,2,1,122.88,0.15,30,4000,2.6666666666666665,AODV,AODV,0.6658893972739078,0.14040828996849242,0.6276260023120573,94.148148,67.938272,78.283951
100,40,15,2,2,122.88,0.15,30,4000,2.6666666666666665,AOMDV,AODV,0.616894421268367,0.24453182721303557,0.6557865152809457,92.592593,70.617284,80.666667
100,40,15,2,3,122.88,0.15,30,4000,2.6666666666666665,AODV,AODV,0.673078082877375,0.1,0.6169400592086697,96.185185,76.617284,83.876543
100,40,15,2,4,122.88,0.15,30,4000,2.6666666666666665,AODV,AODV,0.8428367374681854,0.1,0.6709555419233071,94.876543,68.777778,81.592593
100,40,15,2,5,122.88,0.15,30,4000,2.6666666666666665,AODV,AODV,0.6929986066550904,0.30908216674213285,0.6182712755043532,94.185185,70.975309,79.654321
100,40,15,4,1,245.76,0.15,60,4000,2.6666666666666665,AOMDV,AODV,0.5463874301011239,0.2245000009140499,0.7522771195898176,84.37037,64.185185,76.950617
100,40,15,4,2,245.76,0.15,60,4000,2.6666666666666665,AOMDV,AODV,0.5144768918002373,0.1845457139140136,0.7436421527971628,85.345679,67.993827,77.858025
100,40,15,4,3,245.76,0.15,60,4000,2.6666666666666665,AOMDV,AODV,0.6857697341149328,0.1,0.7213524268714918,91.376543,70.135802,81.932099
100,40,15,4,4,245.76,0.15,60,4000,2.6666666666666665,AOMDV,AODV,0.521649051805041,0.2536255867633007,0.8568514368809667,81.925926,70.277778,79.753086
100,40,15,4,5,245.76,0.15,60,4000,2.6666666666666665,AOMDV,AODV,0.45018376669325477,0.2961202972980855,0.7440509617931675,86.432099,65.654321,78.166667
100,40,15,8,1,491.52,0.15,120,4000,2.6666666666666665,AOMDV,AOMDV,0.09324488388881323,0.6780374481654899,0.6781307916728477,48.515432,50.92284,51.817901
100,40,15,8,2,491.52,0.15,120,4000,2.6666666666666665,AODV,AODV,0.9,0.32154357256435384,0.2879911585692059,61.981481,52.987654,56.570988
100,40,15,8,3,491.52,0.15,120,4000,2.6666666666666665,AOMDV,AOMDV,0.0,0.6092605328814186,0.8472694868773882,58.283951,59.75,65.126543
100,40,15,8,4,491.52,0.15,120,4000,2.6666666666666665,AOMDV,AOMDV,0.18277250154971586,0.42586932994232174,0.6923940960237138,51.197531,51.691358,54.126543
100,40,15,8,5,491.52,0.15,120,4000,2.6666666666666665,AOMDV,AOMDV,0.679294666599885,0.35,0.6854910896176524,56.675926,54.12963,57.910494
100,40,20,2,1,163.84,0.2,40,4000,2.0,AODV,AODV,0.6734163249419165,0.4721026480382744,0.4015498044224466,91.851852,68.759259,79.787037
100,40,20,2,2,163.84,0.2,40,4000,2.0,AOMDV,AODV,0.5361041501445372,0.26922525396695535,0.5834875822090897,93.583333,74.574074,80.212963
100,40,20,2,3,163.84,0.2,40,4000,2.0,AODV,AODV,0.6732869550378177,0.1447271505588748,0.5727264334437439,95.796296,75.509259,82.111111
100,40,20,2,4,163.84,0.2,40,4000,2.0,AODV,AODV,0.7702732551325401,0.1,0.6536750550713295,92.768519,68.833333,79.666667
100,40,20,2,5,163.84,0.2,40,4000,2.0,AOMDV,AODV,0.5633670675000236,0.3033453615214094,0.6329490320573642,94.398148,71.509259,80.814815
100,40,20,4,1,327.68,0.2,80,4000,2.0,AOMDV,AOMDV,0.41397132199535064,0.35,0.6957183266678003,64.203704,60.384259,65.388889
100,40,20,4,2,327.68,0.2,80,4000,2.0,AOMDV,AOMDV,0.349742028443771,0.2248194475322043,0.9503121748518527,73.912037,66.240741,76.111111
100,40,20,4,3,327.68,0.2,80,4000,2.0,AOMDV,AOMDV,0.2034592722396828,0.16637129152667146,0.964328995242474,72.513889,67.351852,78.875
100,40,20,4,4,327.68,0.2,80,4000,2.0,AOMDV,AOMDV,0.0651600004405614,0.26347182905785327,0.965851783979374,60.564815,58.888889,70.462963
100,40,20,4,5,327.68,0.2,80,4000,2.0,AOMDV,AOMDV,0.3590708659937386,0.33027399763112886,0.9491644919836393,74.305556,67.893519,76.106481
100,40,20,8,1,655.36,0.2,160,4000,2.0,DSDV,DSDV,0.1347558938507041,1.0,0.22954111181595424,33.097222,39.43287,34.05787
100,40,20,8,2,655.36,0.2,160,4000,2.0,DSDV,DSDV,0.10721925884288679,1.0,0.2970971311974352,41.706019,46.696759,43.483796
100,40,20,8,3,655.36,0.2,160,4000,2.0,DSDV,DSDV,0.17133405931129014,1.0,0.1795138203664288,43.618056,46.543981,43.872685
100,40,20,8,4,655.36,0.2,160,4000,2.0,DSDV,DSDV,0.2340746959513008,1.0,0.07373341972620581,33.993056,41.270833,34.456019
100,40,20,8,5,655.36,0.2,160,4000,2.0,AODV,AODV,0.8255429576329018,0.49611559312864817,0.17693633594083227,45.969907,45.185185,44.80787
100,40,25,2,1,204.8,0.25,50,4000,1.6,AOMDV,AODV,0.5394985492757253,0.2423472848926261,0.7765762076031655,81.666667,68.2,76.755556
100,40,25,2,2,204.8,0.25,50,4000,1.6,AOMDV,AODV,0.601584709675883,0.1015307925540194,0.6353812276711456,90.577778,73.392593,80.407407
100,40,25,2,3,204.8,0.25,50,4000,1.6,AODV,AODV,0.7071029434419943,0.1,0.6613246074763325,93.4,75.066667,82.985185
100,40,25,2,4,204.8,0.25,50,4000,1.6,AOMDV,AODV,0.5440585334454359,0.1,0.7647232997193341,85.466667,70.251852,79.444444
100,40,25,2,5,204.8,0.25,50,4000,1.6,AOMDV,AODV,0.5927369310978701,0.25447938947216364,0.6333945243899625,93.022222,70.82963,79.874074
100,40,25,4,1,409.6,0.25,100,4000,1.6,DSDV,DSDV,0.0,1.0,0.6373376156128183,43.448148,51.011111,48.666667
100,40,25,4,2,409.6,0.25,100,4000,1.6,DSDV,AOMDV,0.0,0.8267616936658126,0.7385635791334937,56.722222,61.118519,63.87037
100,40,25,4,3,409.6,0.25,100,4000,1.6,AOMDV,AOMDV,0.0,0.7909519177245689,0.7931008627167969,59.092593,63.092593,66.562963
100,40,25,4,4,409.6,0.25,100,4000,1.6,DSDV,AOMDV,0.0,0.8823365923207284,0.7075918099972481,43.822222,53.655556,57.137037
100,40,25,4,5,409.6,0.25,100,4000,1.6,DSDV,DSDV,0.0,0.9908794580479352,0.6827557320100137,56.52963,60.17037,59.851852
100,40,25,8,1,819.2,0.25,200,4000,1.6,DSDV,DSDV,0.14417240491485314,1.0,0.2682273212391488,22.301852,30.157407,23.692593
100,40,25,8,2,819.2,0.25,200,4000,1.6,DSDV,DSDV,0.6107301960033956,0.9531003793302443,0.0033721816522612504,34.311111,39.438889,30.831481
100,40,25,8,3,819.2,0.25,200,4000,1.6,DSDV,DSDV,0.3844925620538957,0.7955497668630832,0.454378492764864,33.903704,41.342593,37.338889
100,40,25,8,4,819.2,0.25,200,4000,1.6,DSDV,DSDV,0.24173818429224608,1.0,0.13462348702651689,23.801852,35.266667,24.977778
100,40,25,8,5,819.2,0.25,200,4000,1.6,DSDV,DSDV,0.30040963078234434,1.0,0.03415407134788351,30.644444,39.048148,29.537037
100,50,5,2,1,40.96,0.05,10,5000,10.0,AODV,AODV,0.7345131327755472,0.11368234659801232,0.6490616640540757,93.37037,65.740741,77.962963
100,50,5,2,2,40.96,0.05,10,5000,10.0,AODV,AODV,0.75,0.42441386112378743,0.344932135365413,95.555556,68.740741,76.740741
100,50,5,2,3,40.96,0.05,10,5000,10.0,AODV,AODV,0.7793160527869527,0.0968964276525461,0.587225270596404,96.814815,69.851852,78.074074
100,50,5,2,4,40.96,0.05,10,5000,10.0,AODV,AODV,0.5861515354593613,0.5464161972950162,0.403691358504837,97.148148,67.962963,81.851852
100,50,5,2,5,40.96,0.05,10,5000,10.0,AODV,AODV,0.6490078182575947,0.55,0.39794670182113057,94.62963,61.074074,74.185185
100,50,5,4,1,81.92,0.05,20,5000,10.0,AOMDV,AODV,0.5406625761415007,0.464063777806214,0.6155059852182007,95.055556,61.018519,73.537037
100,50,5,4,2,81.92,0.05,20,5000,10.0,AODV,AODV,0.6976316530040464,0.23505613514733686,0.6279503107339359,95.796296,68.962963,79.574074
100,50,5,4,3,81.92,0.05,20,5000,10.0,AODV,AODV,0.7234553544163611,0.12500038793403398,0.569493240141415,96.537037,69.12963,76.407407
100,50,5,4,4,81.92,0.05,20,5000,10.0,AODV,AODV,0.7492487929015283,0.3099974940525828,0.5451927344839214,97.092593,67.833333,78.444444
100,50,5,4,5,81.92,0.05,20,5000,10.0,AODV,AODV,0.7236983387971416,0.25978644304991394,0.6078752365770869,92.12963,62.148148,72.666667
100,50,5,8,1,163.84,0.05,40,5000,10.0,AODV,AODV,0.7327991618594852,0.1579110576858807,0.6405689109514486,92.925926,62.490741,75.37963
100,50,5,8,2,163.84,0.05,40,5000,10.0,AOMDV,AODV,0.5291597710174689,0.41736576924464763,0.6027716353950723,95.481481,69.231481,79.259259
100,50,5,8,3,163.84,0.05,40,5000,10.0,AODV,AODV,0.672288507001229,0.21614742567486267,0.6184104665177751,97.796296,65.583333,77.638889
100,50,5,8,4,163.84,0.05,40,5000,10.0,AODV,AODV,0.6713569388153998,0.2685895388688242,0.6048186592446376,94.851852,68.046296,77.268519
100,50,5,8,5,163.84,0.05,40,5000,10.0,AODV,AODV,0.7130649579085137,0.1,0.6366806333726995,88.277778,57.342593,70.175926
100,50,10,2,1,81.92,0.1,20,5000,5.0,AODV,AODV,0.7192596136343482,0.2570142516953285,0.5736197562272157,94.537037,68.055556,77.407407
100,50,10,2,2,81.92,0.1,20,5000,5.0,AOMDV,AODV,0.5130897225452346,0.36587912177050796,0.6149869645136453,95.37037,74.055556,81.87037
100,50,10,2,3,81.92,0.1,20,5000,5.0,AODV,AODV,0.7233387256770291,0.12756700790197367,0.5209382565523784,97.111111,73.611111,78.907407
100,50,10,2,4,81.92,0.1,20,5000,5.0,AODV,AODV,0.6751742865776577,0.2230704952651421,0.6141984671484987,92.851852,68.592593,77.444444
100,50,10,2,5,81.92,0.1,20,5000,5.0,AODV,AODV,0.6377542632052794,0.22673106327550704,0.5798181887444235,93.796296,63.240741,72.055556
100,50,10,4,1,163.84,0.1,40,5000,5.0,AODV,AODV,0.7296807056362775,0.1,0.6220717779194697,94.092593,65.712963,76.564815
100,50,10,4,2,163.84,0.1,40,5000,5.0,AODV,AODV,0.8207746819340561,0.1,0.5254305781967507,97.222222,74.231481,78.166667
100,50,10,4,3,163.84,0.1,40,5000,5.0,AODV,AODV,0.6967213475073546,0.17762626905215428,0.37805465622872997,95.888889,72.851852,79.407407
100,50,10,4,4,163.84,0.1,40,5000,5.0,AODV,AODV,0.6918651966062546,0.22553179788436012,0.6606927144793144,90.694444,64.62963,76.833333
100,50,10,4,5,163.84,0.1,40,5000,5.0,AODV,AODV,0.676427874454345,0.1,0.6672770814765572,85.981481,57.388889,69.166667
100,50,10,8,1,327.68,0.1,80,5000,5.0,AOMDV,AODV,0.525744199370031,0.35,0.749878562894777,69.009259,57.828704,66.212963
100,50,10,8,2,327.68,0.1,80,5000,5.0,AOMDV,AODV,0.547530997148282,0.1,0.9163196754421192,76.50463,62.953704,75.407407
100,50,10,8,3,327.68,0.1,80,5000,5.0,AOMDV,AODV,0.6726676095155777,0.1,0.9223684844503415,78.064815,68.555556,77.425926
100,50,10,8,4,327.68,0.1,80,5000,5.0,AODV,AODV,0.7004598929970953,0.35,0.48658456062050653,73.736111,60.513889,68.787037
100,50,10,8,5,327.68,0.1,80,5000,5.0,AOMDV,AODV,0.8546395030474945,0.1,0.8551615367414385,61.666667,48.152778,59.972222
100,50,15,2,1,122.88,0.15,30,5000,3.3333333333333335,AODV,AODV,0.7108592021249935,0.1,0.615972221439557,92.506173,68.506173,77.358025
100,50,15,2,2,122.88,0.15,30,5000,3.3333333333333335,AODV,AODV,0.6524207958314314,0.16298914006954301,0.5721081080764943,93.617284,70.777778,76.975309
100,50,15,2,3,122.88,0.15,30,5000,3.3333333333333335,AOMDV,AODV,0.5652492117675274,0.2883212333790425,0.579864256340643,95.024691,70.469136,77.555556
100,50,15,2,4,122.88,0.15,30,5000,3.3333333333333335,AOMDV,AODV,0.6002826928275067,0.23543758346647792,0.6085180057104362,92.925926,66.185185,75.604938
100,50,15,2,5,122.88,0.15,30,5000,3.3333333333333335,AODV,AODV,0.6031163244537574,0.26680450586900883,0.5771781561702716,91.54321,63.061728,71.111111
100,50,15,4,1,245.76,0.15,60,5000,3.3333333333333335,AOMDV,AODV,0.5820493161554566,0.10499672730653714,0.6881949621024945,84.067901,63.04321,73.382716
100,50,15,4,2,245.76,0.15,60,5000,3.3333333333333335,AOMDV,AODV,0.5244646990773728,0.11342544454982521,0.8156761453797874,82.518519,68.944444,78.302469
100,50,15,4,3,245.76,0.15,60,5000,3.3333333333333335,AOMDV,AODV,0.6754187855229875,0.1,0.8425197367943305,80.888889,65.864198,77.283951
